,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
161,Boyvachcha kuyov,Asqar Hikmatov,"['Xizmat doirasidan tashqarida', ""So'ngi qo'ng'iroq""]",N/A,Reparto,N/A
162,Boyvachcha kuyov,Zarina Nizomiddinova,"['Parizod', ""Qorako'z""]",N/A,Reparto,N/A
163,Boyvachcha kuyov,Murad Radzhabov,"['Akademiya', 'Ulfatlar Tailandda']",1949,"Reparto, Dirección, Guion",N/A
164,Boyvachcha kuyov,Yulduz Rajabova,"['Scorpion', 'Pozyvnoy Baron']",N/A,Reparto,N/A
165,Boyvachcha kuyov,Saida Rametova,"['Arslon izidan', 'Qudajonlar']",N/A,"Reparto, Producción, Guion",N/A
166,Boyvachcha kuyov,Zuhra Solieva,"['Hayotim orzusi', 'Nomus']",N/A,Reparto,N/A
167,Chhaya,Vish Bagul,['Chhaya'],N/A,Reparto,N/A
168,Chhaya,Kanad Banik,"['Chhaya', 'Are you a killer']",N/A,Reparto,N/A
169,Chhaya,Viday Gunjal,"['Chhaya', 'The Breakup']",N/A,Reparto,N/A
170,Chhaya,Abdul Kadir,['Chhaya'],N/A,Reparto,N/A
171,Chhaya,Sayli Karve,['Chhaya'],N/A,Reparto,N/A
172,Chhaya,Jitesh Mahatre,"['Chhaya', 'Are you a killer']",N/A,Reparto,N/A
173,Wild,Caoilfhionn Dunne,"['Love/Hate', 'In View']",1984,Reparto,2 nominaciones
174,Dark Spotlight,Ayo Adesanya Hassan,"['Domitilla', 'Otelemuye']",N/A,"Reparto, Producción",N/A
175,Dark Spotlight,Cynthia Agu,"['The Contract', 'Dark Spotlight']",N/A,Reparto,N/A
176,Dark Spotlight,Fred Amata,"['Enemies', 'Anini']",N/A,"Reparto, Dirección, Producción",N/A
177,Dark Spotlight,Raquel Anthony,"['Reach', 'Love and a Crowd']",N/A,Reparto,N/A
178,Dark Spotlight,Ushbebe Comedian,"['Akpe: Return of the Beast', 'Merry Men: The Real Yoruba Demons']",N/A,"Reparto, Producción",N/A
179,Dark Spotlight,Timini Egbuson,"['Country Hard', 'Hey You!']",N/A,"Reparto, Producción",Timi Egbuson
180,Dark Spotlight,Chimezie Imo,"['Nimbe: The Movie', 'Strawberry Chinny']",N/A,"Reparto, Producción, Equipo ejecutivo",N/A
181,Dark Spotlight,Efe Irele,"['Karma on Ice', 'Manifestation']",N/A,"Reparto, Producción",N/A
182,Raksasa Dari Jogja,Karina Salim,"['Pintu Harmonika', 'Yang tidak dibicarakan ketika membicarakan cinta']",N/A,"Reparto, Composición, Banda sonora",2 nominaciones
183,Raksasa Dari Jogja,Abrar Adrian,['Raksasa Dari Jogja'],N/A,Reparto,N/A
184,Raksasa Dari Jogja,Unique Priscilla,"['Sampai Ajal Memisahkan', 'Sri Asih']",1970,Reparto,Priscilla
185,Raksasa Dari Jogja,Ray Sahetapy,"['Redada asesina', '2014']",1957,Reparto,1 premio y 1 nominación
186,Raksasa Dari Jogja,Sahila Hisyam,"['Lara Ati', 'Raksasa Dari Jogja']",N/A,Reparto,N/A
187,Raksasa Dari Jogja,Ridwan Ghany,"['Ada Cinta Di SMA', 'Identity Crisis']",N/A,Reparto,N/A
188,Raksasa Dari Jogja,Dewi Irawan,"['Rectoverso', '24 horas con Gaspar']",1963,Reparto,Dewy Irawan
189,Raksasa Dari Jogja,Dwi Sasono,"['Mendadak Dangdut', 'Mengejar Mas Mas']",1980,"Reparto, Dirección",N/A
190,A Boy Called Po,Christopher Gorham,"['El abogado del Lincoln', 'Insatiable']",agosto,"Reparto, Dirección, Guion",1 premio y 3 nominaciones
191,A Boy Called Po,Julian Feder,"['A Boy Called Po', 'The Doorman']",N/A,Reparto,4 premios y 1 nominación
192,A Boy Called Po,Kaitlin Doubleday,"['Atrápame si puedes', '¡Marchando!']",1984,"Reparto, Banda sonora",1 nominación
193,A Boy Called Po,Andrew Bowen,"['Mortal Kombat 1', 'The 716th']",marzo,"Reparto, Dirección, Guion",2 premios y 1 nominación
194,A Boy Called Po,Sean Gunn,"['Guardianes de la Galaxia Vol. 2', 'Guardianes de la Galaxia']",1974,"Reparto, Guion, Producción",3 premios y 6 nominaciones
195,A Boy Called Po,Caitlin Carmichael,"['Wheelman', 'Dwight in Shining Armor']",2004,"Reparto, Guion, Producción",14 premios y 11 nominaciones
196,A Boy Called Po,Bryan Batt,"['Mad Men', '12 años de esclavitud']",1963,"Reparto, Producción",2 premios y 6 nominaciones
197,A Boy Called Po,Fay Masterson,"['The Lost Skeleton of Cadavra', 'Rápida y mortal']",1974,Reparto,N/A
198,Chloe Lives,Bryan Batt,"['Mad Men', '12 años de esclavitud']",1963,"Reparto, Producción",2 premios y 6 nominaciones
199,Cuba libre,Wilfredo Candebat,"['Cuba libre', 'Sono un pirata, sono un signore']",N/A,Reparto,N/A
200,Cuba libre,Serafín García,"['Lista de espera', 'Bailando chachacha']",N/A,Reparto,N/A
201,Cuba libre,Yasmani Guerrero,"['La red avispa', 'Angle mort']",N/A,Reparto,Yasmani Lazaro Guerrerp Cancio
202,Cuba libre,Jo Adrian Haavind,"['Kon-Tiki', 'La cosa (The Thing)']",1983,Reparto,"1,80 m"
203,Cuba libre,Manuel Porto,"['Habana, Havana', 'La vida en rosa']",1945,Reparto,N/A
204,Cuba libre,Adael Rosales,"['Cuba Libre', 'Cuba libre']",N/A,Reparto,N/A
205,Sunset at Noon,Temple,['Sunset at Noon'],N/A,Reparto,N/A
206,Sunset at Noon,Edime Edime,"['Ohiala', 'If I Am President']",N/A,"Reparto, Dirección, Dirección de casting",N/A
207,Sunset at Noon,Esther Audu,"['Blind', 'Dinner']",N/A,Reparto,Esther Ene Audu
208,Sunset at Noon,Joy Helen,"['Endless love', 'Odum the God of Justice']",N/A,Reparto,N/A
209,Sunset at Noon,Geraldine Ejiogu,"['Ritual of Vengeance', 'Beyond Limits']",N/A,Reparto,N/A
210,Malamuri,Antonella Alleruzzo,['Malamuri'],N/A,Reparto,N/A
211,Malamuri,Maria Bisbano,['Malamuri'],N/A,Reparto,N/A
212,Malamuri,Giuseppe Bonanno,['Malamuri'],N/A,Reparto,N/A
213,Malamuri,Carmelo Cambria,"['Malamuri', 'Dramma Popolare']",N/A,"Producción, Reparto, Sonido",N/A
214,Malamuri,Salvatore Cannistrà,['Malamuri'],N/A,Reparto,N/A
215,Malamuri,Ylenia Cuzzupé,['Malamuri'],N/A,Reparto,N/A
216,Malamuri,Matteo Di Bella,['Malamuri'],N/A,Reparto,N/A
217,Malamuri,Carmelo Farini,['Malamuri'],N/A,"Reparto, Guion, Producción",N/A
218,Boy,Charlotte Barnes,"['Room 4', 'Boy']",N/A,Reparto,N/A
219,Boy,Cassandra Jane Bond,['Boy'],N/A,Reparto,N/A
220,Boy,Adam Courting,"['Boy', 'New Chapter Musical']",N/A,Reparto,N/A
221,Blue Velvet Lost Footage,Adam Courting,"['Boy', 'New Chapter Musical']",N/A,Reparto,N/A
222,Blue Velvet Lost Footage,Iona Fraser,['Boy'],N/A,Reparto,N/A
223,Blue Velvet Lost Footage,Leanne Freeth,['Boy'],N/A,Reparto,N/A
224,Blue Velvet Lost Footage,Carmelo Farini,['Malamuri'],N/A,"Reparto, Guion, Producción",N/A
225,Faces and Mirrors,Danika Angela,"['Helix', 'Work from Home Actors']",N/A,"Reparto, Guion, Vestuario",Danika Gintowt
226,Faces and Mirrors,Patrick Dorval,"['Martyrs', 'Welcome to Montréal']",1963,Reparto,N/A
227,Faces and Mirrors,Anouk Dugas,"['Welcome to Montréal', 'Faces and Mirrors']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Guion y continuidad",N/A
228,Faces and Mirrors,Aref Khushal,['Faces and Mirrors'],N/A,Reparto,N/A
229,Faces and Mirrors,Dominic Lorange,"['Faces and Mirrors', 'A Day In Society']",N/A,Reparto,N/A
230,Faces and Mirrors,Zaher Mahdi,"['Faces and Mirrors', 'La ferme des humains']",N/A,Reparto,N/A
231,Faces and Mirrors,Francis Michaud,"['Sad', 'Generation Wolf']",N/A,"Reparto, Producción, Dirección",N/A
232,Faces and Mirrors,Zach Radford,"['Faces and Mirrors', 'Cause and Effects']",N/A,Reparto,N/A
233,Ishti,Lakshmi Gopakumar,['Ishti'],N/A,Reparto,N/A
234,Ishti,Anoop Krishnan,"['Contessa', 'Daivathinte Swantham Cleetus']",N/A,Reparto,N/A
235,Ishti,Anoop G. Krishnan,"['Drishyam', 'The Teacher']",N/A,"Música, Reparto, Banda sonora",N/A
236,Ishti,Preeja Madhu,['Ishti'],N/A,Reparto,N/A
237,Ishti,Meenakshi,"['Amar Akbar Anthony', 'Oppam']",N/A,Reparto,1 premio
238,Ishti,Niveditha Namboothiri,['Ishti'],N/A,Reparto,N/A
239,Ishti,Athira Patel,"['Vuja De', 'Angamaly Diaries']",N/A,Reparto,1 premio
240,Ishti,Jijoy Rajagopalan,"['Vuja De', 'Vismayathumbathu']",N/A,"Reparto, Casting, Música",1 premio
241,Jashne Tavalod,Anoop G. Krishnan,"['Drishyam', 'The Teacher']",N/A,"Música, Reparto, Banda sonora",N/A
242,Invisible Cuffs,Mutebi Farooq,"['Call 112', 'KEMI']",N/A,"Reparto, Dirección, Dirección de la segunda unidad o asistencia a dirección",Mutebi Farook
243,Invisible Cuffs,Mageye Hassan,"[""Devil's Chest"", 'Bedroom Chains']",N/A,"Dirección, Reparto, Guion",N/A
244,Antarleen,Tania Shakirah Kankindi,"['Power of Legacy', ""Tinka's Story""]",N/A,Reparto,N/A
245,Sahel-e Amn,Siamak Ahmadi,"['Confined Space', 'Yek Bad Az Zohre Toolani']",N/A,"Reparto, Maquillaje, Dirección",N/A
246,Sahel-e Amn,Sirous Asnaghi,"['Sahel-e Amn', 'Dele Bigharar']",N/A,Reparto,N/A
247,Sahel-e Amn,Yasin Bahrami,"['Sahel-e Amn', 'Pesar Va Darya']",N/A,Reparto,N/A
248,Sahel-e Amn,Shiva Ghasemi,"['Sahel-e Amn', 'Monj']",N/A,Reparto,N/A
249,Sahel-e Amn,Ali Hesari,"['Sahel-e Amn', 'Shekarestan Aroosaki']",N/A,"Reparto, Equipos adicionales",N/A
250,Sahel-e Amn,Ali Reza Baloch Najad,['Sahel-e Amn'],N/A,Reparto,N/A
251,Sahel-e Amn,Mohammad Amin Pourshahsavari,['Sahel-e Amn'],N/A,Reparto,N/A
252,Ai qing bu deng shi,Shuai Chi,"['Wo hu qian long', 'Ai qing bu deng shi']",N/A,Reparto,N/A
253,Ai qing bu deng shi,Yang Gao,"['Di Renjie zhi Tongtian xuan an', 'Ai qing bu deng shi']",N/A,Reparto,N/A
254,Ai qing bu deng shi,Danchen Yan,"['Hua ji, yu ji', 'Hutong Days']",1978,Reparto,6 premios
255,Ai qing bu deng shi,Ali Reza Baloch Najad,['Sahel-e Amn'],N/A,Reparto,N/A
256,Ai qing bu deng shi,Mohammad Amin Pourshahsavari,['Sahel-e Amn'],N/A,Reparto,N/A
257,Ai qing bu deng shi,Amir Mohammad Qiyami,['Sahel-e Amn'],N/A,Reparto,N/A
258,Perros rabiosos,Yasin Bahrami,"['Sahel-e Amn', 'Pesar Va Darya']",N/A,Reparto,N/A
259,Perros rabiosos,Shiva Ghasemi,"['Sahel-e Amn', 'Monj']",N/A,Reparto,N/A
260,Perros rabiosos,Ali Hesari,"['Sahel-e Amn', 'Shekarestan Aroosaki']",N/A,"Reparto, Equipos adicionales",N/A
261,Perros rabiosos,Ali Reza Baloch Najad,['Sahel-e Amn'],N/A,Reparto,N/A
262,Perros rabiosos,Mohammad Amin Pourshahsavari,['Sahel-e Amn'],N/A,Reparto,N/A
263,Perros rabiosos,Amir Mohammad Qiyami,['Sahel-e Amn'],N/A,Reparto,N/A
264,Ek Bija Mate,Bharata Herma,['Ek Bija Mate'],N/A,Reparto,N/A
265,Always Rahishu Saathe,Umang Acharya,"['Pratikar', 'My Best Friend Daadu']",N/A,Reparto,N/A
266,Always Rahishu Saathe,Dilipsinh Chauhan,"['Always Rahishu Saathe', 'Mission Gujarat']",N/A,Reparto,N/A
267,Lavari,Sanjeet Dhuri,"['Hunt in France', 'French Fries']",N/A,"Reparto, Producción",Sanjhit Dhuri
268,Lavari,Yuvraj Jadeja,"['Boss Have to Dhamaal', 'Always Rahishu Saathe']",N/A,"Guion, Dirección, Reparto",N/A
269,Duniya Jale to Jale,Mustili,"['Stajyer Mafya', 'Görünmez Adam']",1985,Reparto,"1,86 m"
270,Duniya Jale to Jale,Fatih Sahin,"['Müslüm', 'Pocket Hercules: Naim Süleymanoglu']",1987,"Reparto, Maquillaje",N/A
271,Duniya Jale to Jale,Salih Sigirci,"['Kilo Two Bravo', 'Janaan']",N/A,Reparto,N/A
272,Half Ticket,Sharad Sharma,"['Lapet', 'Half Ticket']",N/A,Reparto,N/A
273,Chor Na Bhai Ghanti Chor,Umang Acharya,"['Pratikar', 'My Best Friend Daadu']",N/A,Reparto,N/A
274,Patel Paachho Na Pade Thakor Koi Thi Na Dare,Umesh Barot,"['Jhopadpatti', 'Faati Ne?']",N/A,"Reparto, Música",N/A
275,3 DOBA: Three Mistakes of God,Nishith Brahmbhatt,"['Kahi De Ne Prem Chhe', 'Bhoot Adbhoot']",N/A,"Dirección, Reparto, Guion",N/A
276,3 DOBA: Three Mistakes of God,Chetan Daiya,"['Trepan Mu Paanu', 'Vash']",N/A,"Reparto, Guion, Equipos adicionales",Chetan Dahiya
277,Su Karisu,Kishore Bhanushali,"['Karan Arjun', 'Montu Ki Paltan']",N/A,"Reparto, Producción",Duplicate Dev Anand
278,Chhokri Vinanu Gam,Dharmik Barot,['Chhokri Vinanu Gam'],N/A,Reparto,N/A
279,Fillam,Devendra Gupta,['Fillam'],N/A,"Reparto, Guion",N/A
280,Fillam,Shakti Kapoor,"['Andaz Apna Apna', 'Gunda']",1952,"Reparto, Música, Banda sonora",1 premio y 4 nominaciones
281,Fillam,Dilip Kariya,"['Rotec Oil', 'Fillam']",N/A,Reparto,N/A
282,Premrang,Dilip Kariya,"['Rotec Oil', 'Fillam']",N/A,Reparto,N/A
283,Premrang,Sanatan Modi,"['Ajab Prem Ki Ghazab Kahani', 'V for Victor']",N/A,Reparto,N/A
284,College Bus,Naitik Desai,"['Love Revenge webseries', 'Prem Ni Pathshala']",N/A,"Reparto, Dirección, Edición",N/A
285,Art of Murder,Atul Hanwat,"['Art of Murder', 'Obsessed']",N/A,Reparto,N/A
286,Door,Amitabh Ghosh,"['Ek Nayi Ummeed: Roshni', 'The Storyteller']",N/A,"Equipos adicionales, Reparto",N/A
287,Bablusha,Harsh Arjun,"['Kshetrapathi', 'Bablusha']",N/A,Reparto,N/A
288,Bablusha,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
289,Bablusha,Mrudhula Basker,"['Rudrangi', 'Vallinam']",N/A,Reparto,N/A
290,Bablusha,Shantala Bhandi,['Bablusha'],N/A,Reparto,N/A
291,Bablusha,Srikanth Hebukar,"['Gara', 'Bablusha']",N/A,Reparto,N/A
292,Bablusha,Raj Kamal,"['Hyena', 'Bablusha']",N/A,Reparto,N/A
293,Bablusha,Sriharsha Neergundha,['Bablusha'],N/A,"Reparto, Producción",N/A
294,Bablusha,Lawrence Pritam,"['Hyena', 'Bablusha']",N/A,Reparto,N/A
295,Buddhu,Nassar Abdulla,"['Main Hoon Na', 'Om Shanti Om']",N/A,"Reparto, Localización, Dirección de producción",Naseer Abdulla
296,Buddhu,Urvashi Nair,"['La boda del monzón', 'Kamasutra, una historia de amor']",N/A,Reparto,N/A
297,Buddhu,Avinash Rao,"['Anveshi', 'Goolihatti']",N/A,Reparto,N/A
