,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
0,The Rocks,Tia Byrd,"['The Rocks', 'Second Hand Love']",N/A,Reparto,N/A
1,The Rocks,Gary Clevenger,"['The Takeover', 'Justice']",N/A,"Reparto, Equipos adicionales",N/A
2,The Rocks,Jada Giles,['The Rocks'],N/A,Reparto,N/A
3,The Rocks,Etuwe Bright Junior,"['Spitsbroers', 'De gebroeders Schimm']",N/A,Reparto,N/A
4,The Rocks,Serge Koffi,['The Rocks'],N/A,Reparto,N/A
5,The Rocks,Stephanie Pittman,['The Rocks'],N/A,Reparto,N/A
6,The Rocks,Zane Pittman,"['Echoes', 'Plan to Kill']",N/A,"Reparto, Producción",N/A
7,Operation Black Countdown,Stjepan Zelic,"['Operation Black Countdown', 'Jbn Igrach: Tesoriero']",N/A,"Cámara y electricidad, Reparto, Guion",N/A
8,Core,Tiankuo Gong,"['Core', 'El soldado perdido']",N/A,"Reparto, Dirección, Guion",N/A
9,Core,Joshua Hannum,"['Once Upon a Time in Tibet', 'Core']",N/A,Reparto,N/A
10,Core,Minghao Hou,['Core'],N/A,Reparto,N/A
11,Osu,Nate Hitpas,"['Guardianes de la Galaxia Vol. 3', 'Capitán América: Civil War']",N/A,"Especialistas, Reparto, Efectos visuales",3 nominaciones
12,Ijexá,Gabriela Albuquerque,"['Ijexá', 'Suriname Gold']",N/A,Reparto,N/A
13,Ijexá,Raphael Calheiros,"['A Filosofia na Alcova', 'Ijexá']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Edición",N/A
14,Ijexá,Milhem Cortaz,"['Tropa de élite', 'Carandiru']",1972,Reparto,6 premios y 9 nominaciones
15,Ijexá,Bruno Costa,"['Chico Bolacha', 'Linha Do Tempo']",N/A,"Reparto, Dirección, Guion",N/A
16,Ijexá,Doró Cross,"['Ijexá', 'Trabalhar Cansa']",N/A,Reparto,N/A
17,Ijexá,Lilian Lima,['Ijexá'],N/A,Reparto,N/A
18,Ijexá,Jairo Mattos,"['Celebridade', 'Beleza Pura']",septiembre,Reparto,N/A
19,Ijexá,Riggo Oliveira,"['Ijexá', 'O Curto Adeus']",N/A,Reparto,N/A
20,Superboy,Sidqiya Ade Alkhariq,['Superboy'],N/A,Reparto,N/A
21,Superboy,Diaz Kumara,['Superboy'],N/A,Reparto,N/A
22,Villains,Greg Lopez,"['Ganas', 'Villains']",N/A,"Reparto, Cámara y electricidad, Sonido",N/A
23,Thread Count,Crystal Harris,['Thread Count'],N/A,"Reparto, Diseño de vestuario",N/A
24,Thread Count,Radomir Jordanovic,"['Pay the Lady', ""Christine's Wager""]",N/A,"Dirección, Dirección de fotografía y cámara, Guion",8 premios y 2 nominaciones
25,Thread Count,Spike Real,['Thread Count'],N/A,Reparto,N/A
26,Solo,Guillermo Campra,"['Águila Roja', 'Águila Roja, la película']",1997,Reparto,N/A
27,Solo,Susi Croft,['Solo'],N/A,Reparto,N/A
28,Solo,Iván García,['Solo'],N/A,Reparto,N/A
29,Solo,Jero García,"['La fuga', 'Segundo asalto']",N/A,"Reparto, Equipos adicionales, Dirección de la segunda unidad o asistencia a dirección",N/A
30,Solo,Sarai Keren,"['Erzsébet', 'Solo']",N/A,Reparto,N/A
31,Solo,Ramón Langa,"['Los fantasmas de Goya', 'Minotauro']",1959,"Reparto, Equipos adicionales",N/A
32,Solo,Man Martínez,"['La Baronesa y el Vagabundo', 'La fuga']",N/A,"Reparto, Producción, Dirección",Man Martinez
33,Solo,Carlos Robles,"['La madre', 'Bouncer']",N/A,"Reparto, Especialistas, Guion",N/A
34,Payasita,Sonsoles Rodríguez,"['Chemtrails', 'Mal negocio']",N/A,"Reparto, Producción",N/A
35,Payasita,Hernán F. Joglar,"['Proyecto 48', 'Astur']",N/A,"Reparto, Producción, Dirección",N/A
36,Fist of Bean,Rowan Atkinson,"['Johnny English', 'Johnny English Returns']",1955,"Reparto, Guion, Producción",12 premios y 18 nominaciones en total
37,Fist of Bean,Pei-Pei Cheng,"['Tigre y dragón', 'Lilting']",1946,"Reparto, Producción, Música",6 premios y 5 nominaciones
38,Kung Fu Apocalypse,Robert Linden,"['Deuce Bounty', 'The Whistleblower']",N/A,"Reparto, Producción, Especialistas","1,68 m"
39,Wonder Woman Dark justice,Jason X. Diaz,['Wonder Woman Dark justice'],N/A,Reparto,N/A
40,Wonder Woman Dark justice,Ashley Huffman,['Wonder Woman Dark justice'],N/A,Reparto,N/A
41,Wie gewonnen,Elisabeth Krön,"['En el lugar del crimen', 'Wie gewonnen']",N/A,Reparto,N/A
42,Wie gewonnen,Wolfgang Ciechanowski,"['Lady into Fox', 'Petite']",N/A,Reparto,N/A
43,Wie gewonnen,Adem Karaduman,"['En el lugar del crimen', 'Siblings']",N/A,Reparto,N/A
44,Wie gewonnen,Aysun Izmirli,['Wie gewonnen'],N/A,Reparto,N/A
45,Wie gewonnen,Robert Stuc,"['Gödel', 'Wie gewonnen']",N/A,Reparto,N/A
46,Sympathy for Killers,Ferran Vilajosana,"['Australia', '¡García!']",N/A,"Reparto, Banda sonora",N/A
47,Sympathy for Killers,Eric Balbàs,"['Bird Box: Barcelona', 'Carlos, rey emperador']",N/A,"Reparto, Guion",Èric Balbàs
48,Sympathy for Killers,Ann Perelló,"['Otel·lo', '2021 - La serie']",N/A,"Reparto, Dirección, Guion",N/A
49,In Due Time,Cesar Alberte,"['In Due Time', 'Operation Tracer']",N/A,Reparto,N/A
50,In Due Time,Jean Alejo,['In Due Time'],N/A,Reparto,N/A
51,In Due Time,Julián Aramburu,"['Ausente', 'In Due Time']",N/A,Reparto,N/A
52,In Due Time,Karlos Aurrekoetxea,"['Human Trash', 'Asedio']",1975,"Reparto, Dirección",Carlos Aurrecochea
53,In Due Time,Dora de Miguel,"['Yerma', 'In Due Time']",N/A,"Reparto, Producción",N/A
54,In Due Time,Julio de Ángel,"['El altillo', 'In Due Time']",N/A,Reparto,N/A
55,In Due Time,Francisco del Río,['In Due Time'],N/A,Reparto,N/A
56,In Due Time,Sebastián Fernández,"['Asolados', '75 días (Los crímenes de Alcàsser)']",N/A,Reparto,N/A
57,Mary Crowd,Slava Mykhailov,"['The Eavesdropper', ""Q (K'yu)""]",N/A,"Reparto, Dirección de fotografía y cámara",N/A
58,Mary Crowd,Nadya Mykhailova,"[""Q (K'yu)"", 'Mary Crowd']",N/A,Reparto,N/A
59,Udbrud,Anne Stenholt,"['Udbrud', 'Den lille død']",N/A,Reparto,N/A
60,Udbrud,Tina Petersen,['Udbrud'],N/A,"Reparto, Maquillaje",N/A
61,Udbrud,Anders Villy Ehrenreich Eriksen,['Udbrud'],N/A,Reparto,N/A
62,Udbrud,Niklas Pedersen,"['Glenshøj', 'Udbrud']",N/A,Reparto,N/A
63,Udbrud,Louise Dyrensborg,['Udbrud'],N/A,Reparto,N/A
64,Udbrud,Line Penstoft,"['Udbrud', 'Codename: Yin/Yang']",N/A,Reparto,N/A
65,Udbrud,Adam Langwadt Christensen,['Udbrud'],N/A,Reparto,N/A
66,Udbrud,Martin Nørgaard Pedersen,['Udbrud'],N/A,Reparto,N/A
67,Black War Ninja,David Castro González,"['A2042', 'The Whistler']",N/A,"Reparto, Dirección, Guion",N/A
68,Black War Ninja,Juls Gars,"['Diesel', 'Lag']",N/A,"Reparto, Dirección, Guion",N/A
69,Black War Ninja,Ricardo Nkosi,"['Lo nunca visto', 'Black War Ninja']",N/A,Reparto,N/A
70,Black War Ninja,Daniel Alexander Prieto,"['Circo de Sangre', 'La Mia Mantia']",N/A,"Reparto, Guion, Sonido",N/A
71,Black War Ninja,Prnze,"['Black War Ninja', 'Videópatas']",N/A,Reparto,N/A
72,Darknet,Rachael Hevrin,"['Hell of a Night', 'Darknet']",N/A,Reparto,2 nominaciones
73,Darknet,Kenneth Lindbloom,"['Full Metal Panic! Come Make My Day', 'Darknet']",N/A,"Dirección, Guion, Sonido",N/A
74,Darknet,Darryl Perrilloux,"['Coming for You', 'Bushido']",N/A,"Reparto, Producción, Música",Darryl Perrilloux Jr.
75,Darknet,Julitta Pourciau,"['Drive', 'Zoo']",N/A,"Reparto, Producción, Guion y continuidad",2 premios y 1 nominación
76,Ember,Chris Weber,"['Watchmen', 'Manual del Serial Killer para principiantes']",marzo,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
77,Ember,Eric Paul Erickson,"['Truth', 'Layover']",1972,"Reparto, Guion, Producción",7 premios y 1 nominación
78,Ember,Meaghann Cobb,"['Ember', 'Pink Zone']",N/A,Reparto,N/A
79,Chinese Complications,Steven Chan,"['Vindicta', 'Lost Rivals']",N/A,"Reparto, Dirección de fotografía y cámara, Edición",N/A
80,Chinese Complications,Calvin Chin,"['A State Of', 'Vengadores: Endgame']",N/A,"Edición, Edición, Equipos adicionales",24 premios y 18 nominaciones
81,The Finisher,Luis Becerril,"['Sin nombre', 'Antes que anochezca']",N/A,"Arte, Reparto, Dirección de arte",N/A
82,The Finisher,Victor Becerril,"['The Finisher', 'IROES']",N/A,Reparto,N/A
83,The Finisher,Raul Jose Colon,['The Finisher'],N/A,Reparto,N/A
84,Cik Boris protiv mucke djubradi III,Mislav Zivkovic,"['Zagrebacki Ekvinocij', 'Cik Boris protiv mucke djubradi 2']",N/A,Reparto,N/A
85,Cik Boris protiv mucke djubradi III,Dora Tolic,"['Cik Boris protiv mucke djubradi 2', 'Cik Boris protiv mucke djubradi III']",N/A,Reparto,N/A
86,Cik Boris protiv mucke djubradi III,Domagoj Vujnovic,"['Cik Boris protiv mucke djubradi', 'Cik Boris protiv mucke djubradi 2']",N/A,Reparto,N/A
87,Cik Boris protiv mucke djubradi III,Mario Maric,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
88,Cik Boris protiv mucke djubradi III,Hrvoje Podobnik,"['Vinko & little red riding hood', 'Cik Boris protiv mucke djubradi 2']",N/A,"Dirección, Reparto, Guion",N/A
89,Cik Boris protiv mucke djubradi III,Milan Zahalka,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
90,Cik Boris protiv mucke djubradi III,Mirela Knezevic,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
91,Cik Boris protiv mucke djubradi III,Zoran Teodorovic,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
92,Hexagon,Hrvoje Podobnik,"['Vinko & little red riding hood', 'Cik Boris protiv mucke djubradi 2']",N/A,"Dirección, Reparto, Guion",N/A
93,Hexagon,Milan Zahalka,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
94,Hexagon,Mirela Knezevic,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
95,Hexagon,Zoran Teodorovic,['Cik Boris protiv mucke djubradi III'],N/A,Reparto,N/A
96,0013: Live Another Day,Dev Stafford,"['Vacant Boy', 'Super Dankness']",N/A,"Guion, Dirección de fotografía y cámara, Reparto",Devin St Jean
97,Der Deal,Tobias Kroh,['Der Deal'],N/A,Reparto,N/A
98,Der Deal,Manuel Luckhardt,"['Thanatomania', 'No Comment']",N/A,Reparto,N/A
99,Der Deal,Marvin Poeta,['Der Deal'],N/A,Reparto,N/A
100,Lost Sonata,Stephanie Nur,"['Special Ops: Lioness', 'Mi gran boda griega 3']",mayo,Reparto,N/A
101,Lost Sonata,James Baxter Gentry IV,"['Morituri', 'Isabeau']",N/A,"Producción, Reparto, Edición",James Gentry
102,In the Open,Johnny Jopling,['In the Open'],N/A,Reparto,N/A
103,In the Open,Jimmy Martin,['In the Open'],N/A,Reparto,N/A
104,In the Open,Marcus McKinney,['In the Open'],N/A,Reparto,N/A
105,In the Open,Guy Smith,['In the Open'],N/A,Reparto,N/A
106,Caçadores-Caçados - Delator Incomum,Gilber Araújo,"['Contos da Morte', 'Arrependei-vos e sereis salvos']",N/A,"Producción, Dirección de arte, Diseño de vestuario",N/A
107,Caçadores-Caçados - Delator Incomum,Leticia Chaves,"['Contos da Morte', 'Caçadores-Caçados - Delator Incomum']",N/A,Reparto,N/A
108,Caçadores-Caçados - Delator Incomum,Fernando Ferraz,['Caçadores-Caçados - Delator Incomum'],N/A,Reparto,N/A
109,Caçadores-Caçados - Delator Incomum,Tati Freitas,"['Caçadores-Caçados - Delator Incomum', 'Chrono Blade']",N/A,Reparto,N/A
110,Hunting Ground,Joseph William Duggan,['Hunting Ground'],N/A,Reparto,N/A
111,Hunting Ground,Taran Dunn,"['Todd', 'Grid']",N/A,"Reparto, Guion, Dirección",N/A
112,Hunting Ground,James Broadhurst,"['Derelict', 'The Clairvoyant']",N/A,"Reparto, Producción, Dirección",N/A
113,Rising Hope - Hunger Games,Kevin O'Connor,['Rising Hope - Hunger Games'],N/A,"Dirección, Reparto, Guion",N/A
114,Rising Hope - Hunger Games,Emily Lanesmith,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
115,Rising Hope - Hunger Games,Brittany Lazar,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
116,Rising Hope - Hunger Games,Eliza Heeney,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
117,Rising Hope - Hunger Games,Allison Lanesmith,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
118,Rising Hope - Hunger Games,Gabe Guerra,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
119,Rising Hope - Hunger Games,Katie Anne Marie Gosen,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
120,Rising Hope - Hunger Games,Lexi Liargovas,['Rising Hope - Hunger Games'],N/A,Reparto,N/A
121,Brazy,Melody Alexander,['Brazy'],N/A,Reparto,N/A
122,P.L.U.G.,Garance Mallard,['P.L.U.G.'],N/A,Reparto,N/A
123,P.L.U.G.,Natalie Floyd,"['Pequeñas mentirosas', 'Private']",1987,"Reparto, Producción",N/A
124,P.L.U.G.,Alexis Cassar,"['¡Scooby!', '24']",N/A,"Reparto, Arte",Lex Cassar
125,P.L.U.G.,Jake Lyall,"[""I's"", 'Finn Stein']",N/A,"Reparto, Guion, Cámara y electricidad",N/A
126,P.L.U.G.,Zak Stucchi,['P.L.U.G.'],N/A,Reparto,N/A
127,P.L.U.G.,Steve Shebaugh,"['Atrapado en un pirado', 'Stay in the Car']",1984,"Equipos adicionales, Producción, Reparto",Steven Shebaugh
128,P.L.U.G.,Konstantine Anthony,"['Entourage (El séquito)', 'El buen doctor']",N/A,"Reparto, Equipos adicionales, Guion",N/A
129,P.L.U.G.,Jelena Nik,"['Area 51', 'Jane the Virgin']",N/A,"Reparto, Producción, Dirección",2 premios
130,Wichita Outlaw,Saxon Boothe,['Wichita Outlaw'],N/A,Reparto,N/A
131,Wichita Outlaw,Jake Lyall,"[""I's"", 'Finn Stein']",N/A,"Reparto, Guion, Cámara y electricidad",N/A
132,Der Ausflug,Tom Gramenz,"['La revolución silenciosa', 'Die Kuhflüsterin']",1991,Reparto,N/A
133,Der Ausflug,Kathrin Kestler,"['Der Ausflug', 'Cindy liebt mich nicht']",1981,Reparto,N/A
134,Der Ausflug,Valérie Lillibeth,"['Rise of the Darkelves', 'Der Ausflug']",N/A,Reparto,Valérie Dossmann
135,Der Ausflug,Dennis Mojen,"['Isi & Ossi', 'La fábrica de sueños']",1993,Reparto,1 premio y 2 nominaciones
136,Der Ausflug,Amelie Plaas-Link,"['Feuchtgebiete', 'Der Ausflug']",1989,Reparto,"1,68 m"
137,Der Ausflug,Dominic Raacke,"['En el lugar del crimen', 'Um die 50']",1958,"Reparto, Guion, Producción",2 premios
138,Der Ausflug,Stefan Roschy,"['Der Ausflug', 'En el lugar del crimen']",1978,Reparto,N/A
139,Der Ausflug,Tim Oliver Schultz,"['La ola', 'Club der roten Bänder']",1988,"Reparto, Producción, Dirección de la segunda unidad o asistencia a dirección",4 premios
140,Eden,Devon Graye,"['¡Nop!', 'Te veo']",1987,"Reparto, Guion",1 premio
141,Eden,Derek Stusynski,"['Smoke Lake', 'Rage in the Shadows']",1989,"Reparto, Dirección de casting, Casting",N/A
142,Eden,Mary Mackey,"['Sensored', 'Nash Bridges']",1963,Reparto,N/A
143,Eden,Brian Dare,"['Jane the Virgin', 'Feud']",N/A,Reparto,1 nominación
144,Eden,Stefan Roschy,"['Der Ausflug', 'En el lugar del crimen']",1978,Reparto,N/A
145,Eden,Tim Oliver Schultz,"['La ola', 'Club der roten Bänder']",1988,"Reparto, Producción, Dirección de la segunda unidad o asistencia a dirección",4 premios
146,Uberstein - Operation Wunderwaffe,Steffen Mennekes,"['Gambito de dama', 'Dywizjon 303']",N/A,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",N/A
147,Uberstein - Operation Wunderwaffe,Axel Steinmüller,"['Warum Siegfried Teitelbaum sterben musste', 'Uberstein - Operation Wunderwaffe']",N/A,"Reparto, Música, Producción",3 premios y 1 nominación
148,Uberstein - Operation Wunderwaffe,Aurora Angelique Adell,"['The Tie', 'Café Meineid']",N/A,"Reparto, Dirección, Guion",N/A
149,Uberstein - Operation Wunderwaffe,John Bourke,"['Turn Left', 'Uberstein - Operation Wunderwaffe']",N/A,"Reparto, Especialistas",N/A
150,Uberstein - Operation Wunderwaffe,Erhard Hartmann,"['Uberstein - Operation Wunderwaffe', 'Wie ich lernte, bei mir selbst Kind zu sein']",N/A,"Reparto, Equipos adicionales",N/A
151,Uberstein - Operation Wunderwaffe,Manuel Vogel,"['One Shot Left', 'Uberstein - Operation Wunderwaffe']",1991,"Dirección, Guion, Reparto",N/A
152,Uberstein - Operation Wunderwaffe,Peter Fuchs,"['Uberstein - Operation Wunderwaffe', 'One Shot Left']",N/A,Reparto,N/A
153,Uberstein - Operation Wunderwaffe,Nicolas Schulze,"['One Shot Left', 'Uberstein - Operation Wunderwaffe']",N/A,"Sonido, Reparto, Cámara y electricidad",N/A
154,Fix,Arye Bender,"['Grand View Blvd.', 'The Muppetless Movie']",N/A,"Reparto, Guion",N/A
155,Plasma,Jake Moore,"['Plasma', 'Searching for Landmines']",N/A,"Reparto, Producción, Especialistas",Jacob Daniel Moore
156,Plasma,Dave McNulty,"['Contagio', 'Every 21 Seconds']",N/A,"Reparto, Producción",N/A
157,Plasma,James Griffin,"['Plasma', 'Chicago Rot']",N/A,Reparto,N/A
158,Plasma,Andrea Kfoury,"['Caught Up in the Clouds', 'Palmetto Pointe']",N/A,"Reparto, Dirección, Producción",N/A
159,Plasma,Shannon Brown,"['Every 21 Seconds', 'Jekyll Island']",N/A,"Reparto, Producción, Dirección",37 premios y 13 nominaciones
160,Plasma,Mino Mackic,"['The Mob Doctor', 'Plasma']",N/A,Reparto,N/A
161,Plasma,Dan J. Johnson,"['Underemployed', 'Chicago Fire']",N/A,Reparto,N/A
162,Plasma,Osahon Tongo,"['El clon de Tyrone', 'NFL 360: The Flyest Ever']",N/A,"Equipos adicionales, Producción, Dirección",N/A
163,Humble Spirits: A Family of Fighters,James Griffin,"['Plasma', 'Chicago Rot']",N/A,Reparto,N/A
164,Humble Spirits: A Family of Fighters,Andrea Kfoury,"['Caught Up in the Clouds', 'Palmetto Pointe']",N/A,"Reparto, Dirección, Producción",N/A
165,Humble Spirits: A Family of Fighters,Shannon Brown,"['Every 21 Seconds', 'Jekyll Island']",N/A,"Reparto, Producción, Dirección",37 premios y 13 nominaciones
166,Humble Spirits: A Family of Fighters,Mino Mackic,"['The Mob Doctor', 'Plasma']",N/A,Reparto,N/A
167,The Sun Devil and the Princess,Evan Parke,"['King Kong', 'El planeta de los simios']",1968,"Reparto, Producción, Equipo ejecutivo",1 premio
168,The Sun Devil and the Princess,Andrea Kfoury,"['Caught Up in the Clouds', 'Palmetto Pointe']",N/A,"Reparto, Dirección, Producción",N/A
169,The Sun Devil and the Princess,Shannon Brown,"['Every 21 Seconds', 'Jekyll Island']",N/A,"Reparto, Producción, Dirección",37 premios y 13 nominaciones
170,The Sun Devil and the Princess,Mino Mackic,"['The Mob Doctor', 'Plasma']",N/A,Reparto,N/A
171,The Sun Devil and the Princess,Dan J. Johnson,"['Underemployed', 'Chicago Fire']",N/A,Reparto,N/A
172,Karma,Cassie Fliegel,"['Karma', 'Aliens vs. Avatars']",1984,"Reparto, Equipos adicionales, Dirección",1 nominación
173,Karma,Woody Naismith,"['Superman Returns: El regreso', 'La amenaza invisible. Stealth']",N/A,"Reparto, Guion, Agente de talentos",Christopher Naismith
174,Karma,William Christopher Ford,"['52 Masters', 'Karate Kid III: El desafío final']",N/A,"Producción, Reparto, Dirección",1 premio
175,Karma,Mino Mackic,"['The Mob Doctor', 'Plasma']",N/A,Reparto,N/A
176,Karma,Dan J. Johnson,"['Underemployed', 'Chicago Fire']",N/A,Reparto,N/A
177,Karma,Osahon Tongo,"['El clon de Tyrone', 'NFL 360: The Flyest Ever']",N/A,"Equipos adicionales, Producción, Dirección",N/A
178,The Bubble Gum Hit,Michael Deep Francis,"['The Bubble Gum Hit', 'John... The Untold Story of John Henry']",N/A,"Producción, Reparto, Guion",N/A
179,Young Mallory,Ira Berkowitz,"['Waterless', 'One Blood']",N/A,Reparto,N/A
180,Young Mallory,Jonathan Blake,"['Hogar no tan dulce hogar', 'Star-Crossed']",N/A,"Reparto, Equipos adicionales",N/A
181,Young Mallory,Kristen Brancaccio,"['Project Greenlight', 'Ashe & Finneas: Till Forever Falls Apart']",N/A,"Producción, Guion, Dirección",2 nominaciones
182,Young Mallory,Nadia Kiyatkina,"['Sickness', 'La méduse rouge']",N/A,"Reparto, Dirección, Guion",N/A
183,Young Mallory,Sonny Kung,['Young Mallory'],N/A,Reparto,N/A
184,Young Mallory,Paul Mann,"['Claws', 'Daredevil']",N/A,"Reparto, Especialistas, Producción",N/A
185,Young Mallory,Kurt Owens,"['American Terror', 'Way of the Coward']",N/A,Reparto,N/A
186,Young Mallory,Terry Sasaki,"['Fractured', 'Consequence']",N/A,"Reparto, Producción, Dirección",2 premios y 5 nominaciones
187,Gasping for Life,Ibrahim Renno,"['Ley y orden: Crimen organizado', 'Call of Duty: Modern Warfare II']",N/A,"Reparto, Guion, Producción",N/A
188,Gasping for Life,Peter Forward,"['Gasping for Life', 'The Picnic']",N/A,Reparto,N/A
189,Gasping for Life,Naim Zaboura,"['Checking In', 'Who Needs a Passport?!']",N/A,"Dirección, Guion, Producción",N/A
190,Gasping for Life,Hajer Abdulsalam,['Gasping for Life'],N/A,Reparto,N/A
191,Gasping for Life,Thea Shengelaia,"['Gasping for Life', 'Piano']",N/A,Reparto,N/A
192,Gasping for Life,Jaakko Virtanen,['Gasping for Life'],N/A,Reparto,N/A
193,Once Upon a Hitgirl,Seher Bahti,['Once Upon a Hitgirl'],N/A,Reparto,N/A
194,Once Upon a Hitgirl,Jana De Valck,"['Once Upon a Hitgirl', 'Vlaanderen muziekland']",N/A,Reparto,N/A
195,Once Upon a Hitgirl,Youssef El Mousaoui,"['Innocent Belgium', 'Los']",N/A,Reparto,N/A
196,Once Upon a Hitgirl,Pauline Grossen,"['De Rodenburgs', 'De helaasheid der dingen']",1996,Reparto,N/A
197,Once Upon a Hitgirl,Chris T. Jones,['Once Upon a Hitgirl'],N/A,Reparto,N/A
198,The Hooligans,Roza Abdurazakova,['The Hooligans'],N/A,Reparto,N/A
199,The Hooligans,Chris Comfort,"['L.A. Noire', 'Last Chance']",N/A,"Equipos adicionales, Reparto, Composición",N/A
200,The Hooligans,Michael Kaufman,['The Hooligans'],N/A,Reparto,N/A
201,The Hooligans,Tafari Lawton,"['Grand Theft Auto IV: The Ballad of Gay Tony', 'Half Hearted']",N/A,Reparto,N/A
202,The Hooligans,Wilbur Meinen,['The Hooligans'],N/A,Reparto,N/A
203,The Hooligans,Craig Molesphini,['The Hooligans'],N/A,Reparto,N/A
204,Checkpost,Manjinder Virk,"['The Arbor', 'Trigger Point']",N/A,"Reparto, Dirección, Guion",1 premio y 2 nominaciones
205,Checkpost,Richard Vergette,"['Checkpost', ""The Legend of Beggar's Bridge""]",N/A,Reparto,N/A
206,Checkpost,Elisabeth Shahlavi,"[""Park '79"", 'Icharus Broken']",1986,Reparto,Lis Shahlavi
207,Checkpost,Phil Gwilliam,"['A Light Through Coloured Glass', 'Midas Man']",octubre,"Reparto, Producción",N/A
208,Sketch,Kwesi Boakye,"['El asombroso mundo de Gumball', 'El vuelo (Flight)']",1999,"Reparto, Producción, Banda sonora",1 premio y 3 nominaciones
209,Sketch,Wilbur Meinen,['The Hooligans'],N/A,Reparto,N/A
210,Sketch,Craig Molesphini,['The Hooligans'],N/A,Reparto,N/A
211,Sketch,Brandon Polanco,"['Earth Mother', 'Pride: The Series']",N/A,"Equipos adicionales, Producción, Dirección",N/A
212,Sketch,Adam Wood,"['Wall Street 2: El dinero nunca duerme', 'John Wick (Otro día para matar)']",N/A,"Especialistas, Reparto",4 nominaciones
213,Perfectly Normal,Jennifer Restivo,"['No es tan fácil', 'Blue Bloods']",1981,"Reparto, Guion",N/A
214,Perfectly Normal,Andrew Pastides,"['Hank and Asha', 'Ley y orden']",N/A,"Reparto, Banda sonora",N/A
215,Perfectly Normal,Mike Houston,"['Orange Is the New Black', 'Líbranos del mal']",1976,"Reparto, Producción",1 nominación
216,El vuelo de los Cuervos,Miguel Krstulovic,"['El vuelo de los Cuervos', 'La Francisca']",N/A,Reparto,N/A
217,El vuelo de los Cuervos,Felipe Ríos,"['El Club', 'Fragmentos urbanos']",1975,Reparto,3 nominaciones
218,El vuelo de los Cuervos,Gastón Salgado,"['El niño en el puente', 'Camaleón']",1985,Reparto,N/A
219,El vuelo de los Cuervos,Edgardo Bruna,"['Pecadores', 'Secretos en el jardín']",1947,"Reparto, Dirección de casting",N/A
220,El vuelo de los Cuervos,Jimmy Fredes,"['Mea Culpa', 'El vuelo de los Cuervos']",N/A,Reparto,N/A
221,El vuelo de los Cuervos,Javier Mora,"['El vuelo de los Cuervos', 'Talión']",N/A,Reparto,N/A
222,El vuelo de los Cuervos,Juan Pablo Larenas,"['Prófugos', 'Baby Bandito']",N/A,Reparto,N/A
223,El vuelo de los Cuervos,Jorge Magni,"['El vuelo de los Cuervos', ""Mirage d'amour avec fanfare""]",N/A,Reparto,N/A
224,Sophie's Fortune,Simon Hardwick,"['Miss Saigon: 25th Anniversary', 'Moments']",N/A,"Reparto, Equipos adicionales, Dirección de arte",N/A
225,Sophie's Fortune,Donald Standen,"['Parting Shots', 'Capitán América']",N/A,"Reparto, Equipos adicionales",N/A
226,Sophie's Fortune,Cameron Prudames,"['The Night Monica Came Back', 'Empty Spaces']",N/A,"Reparto, Dirección de fotografía y cámara, Edición",N/A
227,Sophie's Fortune,Steve McTigue,"['Return of the Don', 'Los cruzados del dragón']",N/A,Reparto,1 premio
228,Sophie's Fortune,Adam Baroni,"[""Sophie's Fortune"", 'Following the Wicca Man']",N/A,"Reparto, Especialistas, Equipos adicionales",Adam Brown
229,Sophie's Fortune,Christopher Faith,"['Down and Out', 'Portal']",N/A,"Reparto, Producción, Guion",N/A
230,Sophie's Fortune,David Edward-Robertson,"['The Moor', 'Scott & Bailey']",N/A,Reparto,N/A
231,Sophie's Fortune,Russell Baines,"[""Sophie's Fortune"", 'X Factor']",N/A,"Reparto, Banda sonora",N/A
232,The Hollywood Warrioress,Deborah Dutch,"['Hollywood Warrioress: The Movie', 'Hard to Die']",1967,"Reparto, Producción, Dirección",3 premios
233,The Hollywood Warrioress,Edward X. Young,"['Megaman', 'The Green Monster']",1959,"Reparto, Efectos especiales, Maquillaje",2 nominaciones
234,The Hollywood Warrioress,Angelica Drum Andrews,"['Hollywood Warrioress: The Movie', 'The Hollywood Warrioress']",N/A,Reparto,N/A
235,The Hollywood Warrioress,Debbie D,"['Destiny the Quest', 'Hollywood Warrioress: The Movie']",1972,"Reparto, Producción, Guion",Debbie
236,The Hollywood Warrioress,John Link,"['Invasion of the Reptoids', 'The Soulless']",1946,Reparto,Benny Bell
